Index,Height,Weight
30720,60.36,162.05
30721,77.92,131.48
30722,64.46,124.36
30723,76.61,175.01
30724,64.89,133.35
30725,61.18,206.97
30726,59.06,110.86
30727,72.15,161.21
30728,63.93,169.82
30729,78.12,95.76
30730,57.33,105.46
30731,62.93,148.54
30732,75.82,151.86
30733,64.41,134.15
30734,60.96,185.97
30735,57.09,122.56
30736,77.48,109.86
30737,58.3,193.55
30738,73.07,157.61
30739,70.75,205.63
30740,72.83,123.32
30741,64.11,102.03
30742,69.79,135.76
30743,60.26,116.16
30744,74.17,182.73
30745,55.31,119.15
30746,77.57,171.95
30747,72.4,168.39
30748,76.56,130.66
30749,73.81,175.38
30750,66.52,118.74
30751,66.49,202.35
30752,55.23,209.07
30753,75.27,174.76
30754,70.95,194.55
30755,77.72,120.91
30756,73.81,93.27
30757,65.0,137.37
30758,66.23,170.57
30759,60.4,100.91
30760,62.87,174.36
30761,63.69,157.82
30762,55.88,103.98
30763,57.65,141.59
30764,77.97,95.6
30765,73.12,102.41
30766,55.41,179.16
30767,67.28,160.41
30768,65.37,121.92
30769,63.87,183.85
30770,68.31,193.82
30771,68.11,212.01
30772,73.43,200.78
30773,74.57,95.59
30774,77.8,179.93
30775,59.16,117.62
30776,57.96,170.42
30777,77.89,219.52
30778,79.58,100.03
30779,75.11,94.56
30780,60.09,149.63
30781,64.21,209.11
30782,65.07,162.6
30783,64.91,175.54
30784,78.94,210.17
30785,73.18,214.17
30786,64.78,140.35
30787,66.0,104.18
30788,56.53,115.25
30789,62.45,146.64
30790,63.33,100.58
30791,76.07,118.3
30792,74.9,99.94
30793,79.36,105.35
30794,64.19,169.37
30795,58.62,176.2
30796,62.09,142.86
30797,57.32,154.17
30798,66.03,197.76
30799,59.11,174.02
30800,61.5,128.42
30801,60.52,94.61
30802,64.73,168.78
30803,57.11,131.12
30804,55.92,110.79
30805,59.88,173.68
30806,64.79,142.77
30807,65.59,142.26
30808,70.69,135.62
30809,66.4,202.26
30810,57.28,124.51
30811,65.67,167.73
30812,77.99,153.2
30813,60.07,109.5
30814,77.01,98.27
30815,60.28,185.82
30816,55.65,117.78
30817,67.5,166.88
30818,57.4,103.01
30819,77.54,130.98
30820,66.38,113.62
30821,60.64,120.41
30822,72.3,140.38
30823,68.88,154.27
30824,55.19,176.05
30825,70.98,114.95
30826,78.38,202.56
30827,68.27,174.39
30828,67.79,209.09
30829,73.22,201.93
30830,62.88,198.0
30831,68.48,132.96
30832,76.15,105.46
30833,65.9,125.03
30834,76.5,215.85
30835,57.16,163.93
30836,63.16,162.31
30837,68.64,186.75
30838,67.52,132.21
30839,69.48,98.79
30840,57.76,179.89
30841,75.66,150.66
30842,79.5,104.03
30843,55.02,106.29
30844,56.67,147.7
30845,59.89,192.91
30846,64.41,193.08
30847,63.19,103.48
30848,77.41,186.32
30849,71.14,159.58
30850,75.42,106.06
30851,78.74,172.37
30852,60.76,117.8
30853,58.54,90.78
30854,62.07,130.17
30855,72.62,218.03
30856,71.08,133.65
30857,69.0,187.73
30858,68.86,119.47
30859,74.5,131.44
30860,66.0,200.01
30861,78.8,208.86
30862,61.62,201.06
30863,65.67,124.46
30864,63.02,198.01
30865,69.62,132.06
30866,71.71,202.6
30867,68.77,206.64
30868,79.26,133.35
30869,67.6,155.25
30870,66.87,218.29
30871,56.76,140.62
30872,56.42,101.35
30873,66.26,182.09
30874,55.72,120.51
30875,62.43,119.47
30876,74.16,129.06
30877,71.65,176.6
30878,55.8,182.3
30879,70.85,211.97
30880,61.55,144.0
30881,60.66,209.36
30882,62.35,126.23
30883,58.03,98.64
30884,73.31,171.87
30885,74.76,131.74
30886,59.86,201.37
30887,55.65,190.87
30888,68.23,99.68
30889,55.53,97.09
30890,59.04,210.2
30891,70.54,133.1
30892,59.32,90.0
30893,75.72,213.54
30894,74.2,198.2
30895,57.0,128.31
30896,77.42,171.55
30897,71.11,125.45
30898,68.08,99.05
30899,74.03,99.81
30900,73.04,195.5
30901,61.63,121.09
30902,75.26,188.76
30903,78.2,200.2
30904,61.5,171.33
30905,65.1,211.05
30906,72.85,115.83
30907,75.35,133.76
30908,57.21,160.62
30909,76.91,121.32
30910,74.52,134.81
30911,65.47,100.77
30912,76.45,132.7
30913,63.88,135.85
30914,67.16,172.76
30915,62.37,126.99
30916,64.75,198.95
30917,56.24,107.97
30918,76.84,148.58
30919,70.43,210.22
30920,68.35,98.68
30921,76.73,174.21
30922,57.85,152.01
30923,67.62,214.17
30924,59.88,167.64
30925,79.66,174.08
30926,58.8,198.87
30927,58.47,166.23
30928,58.77,176.0
30929,70.36,124.95
30930,77.37,204.99
30931,72.72,164.53
30932,63.18,127.47
30933,59.05,176.4
30934,73.24,181.76
30935,59.27,140.13
30936,74.62,170.78
30937,77.76,105.06
30938,77.39,128.74
30939,60.84,114.79
30940,72.95,161.89
30941,74.44,155.13
30942,66.37,175.43
30943,55.12,107.5
30944,62.66,92.98
30945,75.25,100.87
30946,55.31,172.6
30947,74.26,195.88
30948,71.09,135.15
30949,63.21,150.62
30950,77.87,99.22
30951,57.41,110.63
30952,66.09,97.29
30953,62.65,193.33
30954,67.76,145.91
30955,64.53,210.31
30956,68.08,204.22
30957,79.07,134.55
30958,71.65,176.58
30959,67.9,183.14
30960,76.61,185.93
30961,55.96,180.87
30962,79.6,161.55
30963,58.83,154.82
30964,58.04,116.41
30965,66.13,92.92
30966,65.35,120.58
30967,55.27,219.74
30968,59.32,210.96
30969,75.47,111.91
30970,57.12,95.28
30971,67.91,188.25
30972,72.88,153.44
30973,63.41,118.55
30974,75.61,145.2
30975,61.94,138.82
30976,59.9,169.17
30977,57.68,189.25
30978,72.22,193.28
30979,74.87,185.54
30980,74.75,173.56
30981,57.12,115.81
30982,63.47,179.9
30983,75.73,167.53
30984,70.28,154.51
30985,79.22,189.86
30986,79.95,175.66
30987,63.42,208.51
30988,62.63,136.57
30989,63.59,167.63
30990,64.24,142.08
30991,63.6,125.42
30992,65.26,192.05
30993,76.98,148.46
30994,63.26,181.45
30995,65.17,212.43
30996,72.15,185.04
30997,78.29,153.26
30998,73.41,171.21
30999,77.63,109.27
31000,57.88,140.95
31001,71.22,126.93
31002,60.24,179.18
31003,68.23,179.75
31004,65.41,116.67
31005,78.56,95.96
31006,63.6,181.99
31007,75.72,194.59
31008,63.21,212.06
31009,71.93,118.44
31010,57.23,214.74
31011,79.91,104.23
31012,77.39,163.66
31013,56.56,204.54
31014,64.8,156.4
31015,70.66,171.57
31016,57.99,185.15
31017,72.18,117.15
31018,76.7,169.69
31019,66.88,179.32
31020,63.48,190.18
31021,70.73,158.43
31022,55.83,119.61
31023,70.53,133.71
31024,77.27,108.03
31025,56.05,214.31
31026,55.96,142.59
31027,68.73,217.0
31028,70.22,126.34
31029,73.65,194.64
31030,77.66,214.76
31031,69.85,134.02
31032,58.12,170.74
31033,73.46,201.41
31034,61.34,91.13
31035,59.6,155.63
31036,73.93,101.15
31037,70.99,148.76
31038,55.18,154.24
31039,64.01,103.43
31040,58.31,104.86
31041,60.86,108.55
31042,69.8,149.45
31043,71.1,110.04
31044,59.82,96.74
31045,69.09,155.17
31046,72.69,202.97
31047,66.59,130.3
31048,75.61,163.62
31049,66.4,111.67
31050,58.51,118.64
31051,76.43,204.82
31052,78.77,122.96
31053,78.71,149.45
31054,74.93,204.8
31055,58.39,102.31
31056,62.27,208.63
31057,77.58,158.25
31058,79.47,145.12
31059,60.4,107.71
31060,67.34,213.01
31061,68.17,214.8
31062,75.75,132.42
31063,74.1,214.73
31064,63.09,193.55
31065,77.51,128.29
31066,75.6,152.08
31067,72.07,100.51
31068,64.74,212.9
31069,57.19,170.3
31070,79.54,93.51
31071,69.39,90.09
31072,75.04,190.97
31073,64.72,146.18
31074,69.11,198.79
31075,68.99,140.44
31076,55.28,122.15
31077,76.84,137.12
31078,78.1,119.62
31079,66.13,166.84
31080,79.38,131.91
31081,60.57,166.76
31082,56.11,145.9
31083,56.35,215.78
31084,59.83,210.19
31085,74.66,210.35
31086,72.24,124.68
31087,78.33,135.06
31088,58.67,217.36
31089,64.07,196.59
31090,56.22,146.81
31091,56.54,206.49
31092,67.81,122.1
31093,61.55,218.92
31094,63.41,173.21
31095,64.19,116.37
31096,76.18,93.75
31097,79.89,161.39
31098,68.66,168.96
31099,67.39,190.31
31100,74.11,119.9
31101,57.7,138.91
31102,62.0,185.06
31103,70.65,152.13
31104,60.01,207.44
31105,76.0,103.66
31106,55.28,153.58
31107,74.58,187.08
31108,72.74,171.99
31109,59.28,175.0
31110,55.39,181.8
31111,67.05,108.44
31112,59.75,208.15
31113,63.6,151.34
31114,74.96,159.18
31115,58.64,172.65
31116,55.56,103.03
31117,55.66,212.49
31118,67.68,122.09
31119,62.31,175.18
31120,74.86,147.12
31121,67.12,136.36
31122,79.49,110.31
31123,75.76,169.23
31124,63.74,193.61
31125,79.0,118.63
31126,79.98,171.95
31127,67.66,152.03
31128,65.97,131.46
31129,65.53,203.1
31130,77.38,162.92
31131,78.16,125.58
31132,75.79,190.24
31133,79.39,109.6
31134,59.99,150.17
31135,62.33,117.51
31136,72.35,124.39
31137,70.72,194.8
31138,79.29,124.24
31139,68.48,208.3
31140,69.25,193.22
31141,78.56,176.67
31142,75.92,199.74
31143,72.98,120.4
31144,62.78,142.06
31145,63.24,141.97
31146,75.59,118.74
31147,65.76,137.57
31148,64.14,189.18
31149,55.41,150.97
31150,55.19,97.3
31151,60.57,191.25
31152,71.24,209.43
31153,71.97,196.36
31154,74.2,189.58
31155,70.47,172.93
31156,73.85,214.51
31157,64.35,215.68
31158,62.27,116.93
31159,67.05,205.88
31160,75.78,106.03
31161,63.02,121.48
31162,76.5,156.93
31163,65.47,149.28
31164,68.63,218.51
31165,59.93,139.05
31166,57.38,160.37
31167,58.06,136.8
31168,69.71,156.56
31169,69.51,155.63
31170,73.9,168.76
31171,59.52,109.67
31172,60.6,95.92
31173,75.35,218.33
31174,59.27,100.68
31175,63.21,98.59
31176,60.56,198.63
31177,60.54,200.88
31178,75.26,109.34
31179,74.32,157.9
31180,79.57,163.8
31181,70.78,183.12
31182,71.35,201.24
31183,56.23,108.67
31184,55.83,135.0
31185,65.17,110.39
31186,62.92,216.67
31187,56.68,175.84
31188,56.57,94.46
31189,57.0,90.49
31190,65.59,181.42
31191,71.42,192.46
31192,78.96,94.26
31193,59.56,107.71
31194,66.37,167.96
31195,60.09,159.45
31196,59.37,152.08
31197,76.05,140.72
31198,60.6,207.91
31199,76.63,155.27
31200,75.72,134.1
31201,60.59,109.96
31202,73.42,165.71
31203,75.6,90.65
31204,58.66,171.5
31205,57.42,114.95
31206,60.11,147.64
31207,67.7,215.29
31208,79.17,94.09
31209,70.23,160.43
31210,64.85,127.49
31211,74.84,95.79
31212,78.24,189.23
31213,72.78,149.59
31214,56.77,117.81
31215,76.97,194.98
31216,78.25,204.48
31217,72.6,202.64
31218,60.31,113.85
31219,65.1,143.04
31220,65.74,100.91
31221,67.71,218.08
31222,67.98,212.24
31223,55.59,168.67
31224,58.57,155.03
31225,67.91,110.99
31226,67.61,179.2
31227,61.22,209.13
31228,70.9,157.99
31229,73.18,161.1
31230,63.23,147.73
31231,72.18,167.17
31232,60.55,131.31
31233,69.12,196.33
31234,73.98,144.13
31235,76.35,214.04
31236,66.32,136.65
31237,59.12,192.63
31238,67.44,210.63
31239,73.01,133.03
31240,77.42,101.03
31241,68.44,164.27
31242,58.24,202.42
31243,72.39,200.07
31244,74.88,121.29
31245,79.85,159.03
31246,69.76,210.67
31247,69.04,110.79
31248,66.88,123.91
31249,69.58,139.81
31250,70.55,140.83
31251,58.75,158.1
31252,71.64,168.61
31253,62.81,102.77
31254,62.32,192.56
31255,63.5,130.87
31256,76.55,163.39
31257,58.31,195.84
31258,61.19,128.99
31259,66.45,195.5
31260,77.17,144.41
31261,72.93,168.62
31262,55.18,137.99
31263,73.9,180.93
31264,67.93,182.71
31265,56.69,166.83
31266,58.53,168.0
31267,71.49,161.35
31268,77.69,143.94
31269,76.43,209.48
31270,74.19,122.98
31271,74.98,219.2
31272,61.08,144.05
31273,78.11,137.73
31274,74.0,147.25
31275,61.18,208.98
31276,76.07,157.15
31277,64.81,193.22
31278,58.3,137.68
31279,71.64,99.9
31280,67.74,192.25
31281,58.44,168.14
31282,55.74,159.87
31283,61.13,122.51
31284,60.79,107.1
31285,61.97,166.36
31286,70.59,94.28
31287,68.04,107.2
31288,73.84,121.72
31289,65.64,115.13
31290,73.17,109.59
31291,68.47,100.72
31292,57.93,103.81
31293,59.53,154.94
31294,55.75,178.55
31295,55.56,215.3
31296,72.43,200.54
31297,57.75,192.33
31298,59.7,102.9
31299,74.66,185.52
31300,67.42,128.96
31301,70.65,216.66
31302,74.88,157.63
31303,79.97,90.35
31304,71.94,126.22
31305,57.74,204.99
31306,79.95,194.05
31307,66.81,156.14
31308,55.92,105.58
31309,69.41,115.48
31310,71.8,122.57
31311,55.13,106.53
31312,56.58,114.91
31313,68.25,206.27
31314,78.89,140.37
31315,63.94,201.04
31316,63.41,151.84
31317,76.14,206.06
31318,69.78,161.35
31319,73.6,149.8
31320,76.95,96.62
31321,71.8,160.87
31322,70.31,157.13
31323,72.54,160.59
31324,60.15,169.98
31325,68.77,122.39
31326,77.32,143.62
31327,70.01,133.4
31328,55.21,206.19
31329,73.17,120.82
31330,65.39,125.26
31331,73.05,162.14
31332,74.45,186.73
31333,55.32,106.34
31334,75.62,96.01
31335,64.23,108.24
31336,56.58,210.07
31337,56.44,102.56
31338,71.06,170.37
31339,62.03,178.61
31340,79.87,195.75
31341,66.85,124.08
31342,66.46,219.77
31343,58.35,135.74
31344,71.51,142.22
31345,55.34,212.39
31346,64.53,185.66
31347,79.04,132.3
31348,65.22,158.65
31349,67.22,185.87
31350,78.34,173.16
31351,64.71,131.91
31352,63.42,135.49
31353,58.34,189.35
31354,74.51,138.62
31355,68.88,155.26
31356,63.6,132.62
31357,79.4,90.81
31358,63.65,190.16
31359,70.43,141.02
31360,67.74,213.9
31361,55.03,211.48
31362,59.35,207.69
31363,61.44,122.17
31364,63.79,202.72
31365,72.25,185.89
31366,75.78,125.59
31367,67.9,102.8
31368,69.62,165.07
31369,74.69,160.86
31370,55.41,141.01
31371,67.59,101.33
31372,65.41,141.9
31373,60.46,191.6
31374,70.79,140.4
31375,65.35,103.32
31376,78.27,161.26
31377,62.15,184.6
31378,73.04,198.71
31379,69.76,156.13
31380,75.92,112.38
31381,67.01,138.7
31382,58.82,146.87
31383,76.81,110.63
31384,76.33,182.64
31385,55.55,175.83
31386,56.04,202.51
31387,65.45,216.32
31388,58.25,141.51
31389,60.79,107.28
31390,78.72,120.0
31391,56.24,94.13
31392,72.66,150.95
31393,55.13,200.61
31394,78.11,158.0
31395,60.02,112.89
31396,70.92,114.48
31397,70.79,171.71
31398,62.26,158.23
31399,56.11,210.56
31400,74.05,112.87
31401,71.6,212.28
31402,74.73,201.12
31403,60.55,110.0
31404,75.66,156.95
31405,76.7,133.93
31406,59.49,218.4
31407,59.53,218.96
31408,72.9,110.74
31409,72.76,164.74
31410,76.89,106.87
31411,76.34,125.74
31412,76.41,106.57
31413,56.21,180.14
31414,67.54,219.35
31415,72.06,206.26
31416,57.43,156.39
31417,63.76,189.28
31418,60.55,142.0
31419,55.93,139.49
31420,59.74,139.68
31421,76.83,149.61
31422,61.39,163.99
31423,57.53,94.96
31424,63.91,110.25
31425,70.98,145.54
31426,75.08,216.28
31427,56.45,191.85
31428,75.57,191.13
31429,68.25,200.0
31430,73.81,141.93
31431,67.86,100.5
31432,68.35,188.39
31433,66.48,125.05
31434,73.04,212.32
31435,66.81,112.57
31436,74.14,180.35
31437,77.68,156.06
31438,77.78,166.68
31439,56.32,92.7
31440,74.9,200.79
31441,60.4,100.88
31442,73.85,207.76
31443,69.68,111.65
31444,78.5,135.03
31445,60.1,141.08
31446,61.15,180.41
31447,56.58,118.03
31448,69.7,180.64
31449,58.82,142.36
31450,75.46,108.68
31451,68.87,161.96
31452,55.45,158.94
31453,73.81,189.75
31454,70.79,202.93
31455,76.79,199.54
31456,70.55,93.98
31457,58.67,191.62
31458,61.4,176.39
31459,73.09,191.05
31460,67.35,122.22
31461,66.88,182.96
31462,65.4,155.6
31463,70.58,178.61
31464,55.45,101.34
31465,76.01,172.62
31466,74.58,216.99
31467,71.86,126.62
31468,77.02,214.71
31469,79.71,199.97
31470,79.01,182.24
31471,74.28,92.42
31472,70.32,189.77
31473,74.61,182.78
31474,77.91,129.93
31475,62.9,137.36
31476,59.62,91.12
31477,76.21,110.82
31478,78.58,134.64
31479,70.29,196.14
31480,66.47,99.94
31481,70.19,128.03
31482,66.69,179.7
31483,69.13,115.6
31484,77.97,196.57
31485,69.19,103.6
31486,73.73,158.86
31487,72.67,97.17
31488,77.87,143.25
31489,60.79,128.06
31490,74.7,136.06
31491,64.72,217.35
31492,57.63,184.45
31493,56.98,107.01
31494,77.57,196.74
31495,58.32,130.05
31496,60.84,208.76
31497,62.75,90.88
31498,66.29,141.17
31499,71.96,103.08
31500,75.17,163.92
31501,58.2,145.0
31502,71.08,163.66
31503,70.93,198.21
31504,75.35,113.09
31505,67.81,139.16
31506,64.62,118.47
31507,72.76,163.85
31508,71.51,216.11
31509,79.9,152.51
31510,68.04,121.63
31511,57.73,134.01
31512,65.02,98.09
31513,63.12,137.56
31514,65.87,168.13
31515,66.75,105.8
31516,71.0,165.5
31517,78.96,175.58
31518,77.66,199.59
31519,61.41,141.48
31520,69.34,208.75
31521,65.23,166.84
31522,57.31,133.1
31523,68.78,212.01
31524,69.68,186.21
31525,58.04,96.85
31526,61.37,125.48
31527,59.09,106.66
31528,71.77,164.58
31529,69.34,158.32
31530,67.01,187.25
31531,64.01,182.22
31532,67.98,177.66
31533,69.88,129.79
31534,57.25,116.92
31535,65.76,172.9
31536,56.68,168.21
31537,74.27,212.42
31538,59.91,140.1
31539,65.26,147.62
31540,77.81,198.41
31541,77.07,121.07
31542,62.48,128.87
31543,60.03,144.35
31544,55.17,94.28
31545,74.3,205.62
31546,58.94,190.96
31547,71.07,215.48
31548,77.05,216.84
31549,69.85,143.69
31550,72.61,95.81
31551,66.35,139.65
31552,77.06,172.15
31553,69.29,120.94
31554,71.58,127.0
31555,71.3,143.24
31556,75.06,126.99
31557,66.07,161.77
31558,59.28,162.91
31559,72.35,213.36
31560,55.17,196.48
31561,57.8,188.48
31562,77.62,214.72
31563,65.5,190.73
31564,56.03,130.44
31565,76.43,208.96
31566,59.84,187.45
31567,57.95,131.91
31568,56.01,147.55
31569,70.15,163.38
31570,55.39,90.98
31571,79.98,190.09
31572,67.8,179.53
31573,73.58,216.27
31574,58.45,189.51
31575,55.03,159.72
31576,62.27,169.75
31577,76.46,137.35
31578,65.76,105.82
31579,63.41,146.01
31580,75.59,176.49
31581,71.68,95.46
31582,68.73,164.19
31583,60.39,147.48
31584,77.48,183.45
31585,77.96,202.18
31586,73.57,168.78
31587,76.01,117.02
31588,67.55,188.91
31589,72.07,113.59
31590,57.0,182.06
31591,68.19,216.54
31592,65.2,137.61
31593,57.17,108.63
31594,68.87,186.61
31595,66.02,129.15
31596,78.42,212.07
31597,75.0,194.62
31598,57.12,187.0
31599,73.83,204.05
31600,55.23,127.48
31601,79.15,191.77
31602,65.55,93.51
31603,64.19,125.73
31604,56.95,182.71
31605,71.83,210.44
31606,76.67,90.27
31607,64.78,146.33
31608,79.41,183.94
31609,61.86,191.58
31610,61.23,100.45
31611,70.38,92.42
31612,75.58,195.33
31613,67.49,157.06
31614,66.88,118.9
31615,58.83,100.65
31616,58.59,137.83
31617,78.56,134.91
31618,79.86,208.34
31619,59.05,195.46
31620,68.16,201.3
31621,77.82,156.04
31622,57.02,137.36
31623,69.81,171.33
31624,76.91,92.31
31625,63.66,114.37
31626,58.11,140.03
31627,71.75,183.11
31628,75.78,217.07
31629,61.0,99.95
31630,64.31,165.61
31631,68.46,110.44
31632,56.78,173.43
31633,67.6,135.44
31634,65.3,108.84
31635,61.94,113.06
31636,73.5,210.77
31637,60.58,138.5
31638,63.38,90.66
31639,66.04,196.25
31640,56.16,94.65
31641,77.44,166.19
31642,55.3,100.09
31643,62.13,146.8
31644,63.08,103.01
31645,70.61,172.22
31646,66.61,203.1
31647,59.74,146.59
31648,70.44,186.99
31649,55.62,137.35
31650,62.57,196.77
31651,63.77,168.8
31652,67.47,214.1
31653,62.98,147.01
31654,71.31,117.53
31655,61.57,129.21
31656,56.58,205.09
31657,71.77,159.6
31658,70.47,151.65
31659,74.7,94.51
31660,74.75,172.16
31661,73.97,108.6
31662,72.01,217.55
31663,55.67,113.44
31664,62.23,187.91
31665,77.01,107.93
31666,58.5,90.42
31667,58.38,214.2
31668,62.68,182.4
31669,71.87,116.44
31670,57.43,145.51
31671,63.37,111.63
31672,73.41,169.89
31673,72.32,116.83
31674,55.82,185.19
31675,68.28,201.63
31676,62.76,182.64
31677,68.24,215.52
31678,62.9,128.19
31679,66.72,191.74
31680,57.44,114.08
31681,79.92,160.14
31682,60.77,183.7
31683,78.12,209.18
31684,60.58,91.27
31685,56.67,93.01
31686,65.41,97.72
31687,63.36,192.66
31688,61.03,148.95
31689,63.46,215.63
31690,63.32,97.16
31691,55.28,150.85
31692,63.29,104.14
31693,66.5,96.08
31694,58.98,165.57
31695,72.17,188.31
31696,71.69,170.22
31697,78.74,182.02
31698,69.5,151.66
31699,75.94,123.64
31700,57.15,144.09
31701,75.9,195.54
31702,66.53,208.84
31703,77.4,138.73
31704,77.38,205.82
31705,59.72,144.98
31706,73.88,217.93
31707,79.46,135.94
31708,66.96,148.3
31709,79.13,99.3
31710,75.09,170.98
31711,76.64,178.0
31712,72.27,189.77
31713,74.73,98.13
31714,66.52,213.43
31715,64.2,114.8
31716,69.02,113.53
31717,73.11,120.74
31718,76.6,219.62
31719,73.06,206.16
31720,70.14,191.72
31721,63.45,185.76
31722,64.81,203.97
31723,74.27,101.27
31724,72.24,153.59
31725,70.0,149.3
31726,67.33,186.49
31727,55.17,206.35
31728,66.41,126.95
31729,56.56,219.13
31730,67.44,212.6
31731,79.07,94.21
31732,61.19,96.85
31733,61.41,160.06
31734,67.69,94.14
31735,71.76,142.85
31736,66.75,97.59
31737,75.08,148.08
31738,74.14,145.29
31739,61.1,113.63
31740,61.96,167.11
31741,55.75,123.51
31742,70.02,107.51
31743,64.27,161.77
31744,74.95,198.58
31745,64.64,198.27
31746,59.95,166.48
31747,65.54,180.92
31748,67.85,219.65
31749,77.04,111.83
31750,78.54,121.76
31751,66.57,128.24
31752,57.74,175.85
31753,77.34,93.6
31754,73.14,148.02
31755,67.26,187.15
31756,77.79,176.36
31757,69.71,197.99
31758,76.83,103.19
31759,62.29,130.9
31760,78.18,103.93
31761,57.16,215.72
31762,59.99,184.34
31763,77.37,100.78
31764,69.34,128.51
31765,78.72,212.88
31766,63.83,109.65
31767,60.41,128.58
31768,67.68,133.08
31769,67.81,156.91
31770,66.1,114.49
31771,71.36,113.25
31772,59.44,172.56
31773,73.54,165.59
31774,58.73,207.98
31775,69.47,205.1
31776,66.87,154.34
31777,78.22,190.54
31778,60.96,175.89
31779,58.42,193.8
31780,77.21,212.02
31781,65.97,144.68
31782,73.85,109.24
31783,71.75,99.28
31784,63.24,157.09
31785,77.88,215.82
31786,75.07,169.12
31787,62.44,121.45
31788,73.21,157.91
31789,68.42,213.41
31790,78.04,194.42
31791,66.89,104.09
31792,72.79,211.38
31793,63.12,183.74
31794,65.12,149.94
31795,59.8,97.32
31796,71.44,131.89
31797,56.5,125.24
31798,67.7,163.32
31799,73.83,134.94
31800,63.18,90.98
31801,55.13,216.34
31802,68.77,160.84
31803,67.86,161.1
31804,67.53,169.77
31805,57.32,183.09
31806,68.77,157.23
31807,76.55,136.61
31808,69.83,101.5
31809,75.05,138.19
31810,58.58,90.66
31811,69.69,160.4
31812,72.53,97.7
31813,71.41,209.03
31814,79.44,91.01
31815,62.75,94.84
31816,55.69,141.57
31817,66.38,123.8
31818,68.81,120.18
31819,59.5,189.17
31820,72.64,101.72
31821,78.37,172.84
31822,72.84,198.22
31823,62.79,115.38
31824,79.57,207.76
31825,67.25,215.48
31826,70.69,131.51
31827,79.85,181.6
31828,61.61,91.05
31829,70.39,116.15
31830,71.77,153.35
31831,75.75,132.26
31832,59.74,197.9
31833,79.19,139.11
31834,60.76,126.78
31835,73.88,156.14
31836,71.12,91.37
31837,55.15,117.32
31838,74.02,150.26
31839,63.72,125.92
31840,72.41,122.72
31841,77.91,199.08
31842,71.2,171.2
31843,79.56,91.38
31844,72.87,174.58
31845,64.21,118.0
31846,58.86,137.81
31847,70.82,204.36
31848,62.26,142.19
31849,66.47,180.87
31850,72.81,203.49
31851,76.74,172.34
31852,70.2,157.77
31853,59.37,132.92
31854,70.22,199.25
31855,61.96,121.44
31856,79.65,144.34
31857,58.2,151.33
31858,72.0,183.5
31859,62.13,160.08
31860,66.86,116.59
31861,56.05,128.74
31862,60.27,195.78
31863,61.92,174.47
31864,72.72,177.83
31865,64.84,140.77
31866,75.16,102.74
31867,75.42,214.74
31868,60.27,95.95
31869,65.11,162.95
31870,60.85,107.71
31871,72.77,143.61
31872,69.63,146.77
31873,63.57,207.26
31874,76.94,213.78
31875,60.59,162.52
31876,59.2,107.72
31877,73.84,195.32
31878,67.65,158.53
31879,73.67,157.31
31880,67.54,177.78
31881,64.51,94.58
31882,79.34,112.04
31883,79.82,92.57
31884,78.94,189.43
31885,78.83,207.73
31886,61.13,171.64
31887,68.82,94.87
31888,78.42,173.95
31889,71.29,120.91
31890,70.07,94.88
31891,78.88,198.71
31892,72.69,200.92
31893,77.5,153.6
31894,70.76,99.48
31895,79.62,102.39
31896,62.95,148.43
31897,71.78,153.27
31898,65.13,156.7
31899,71.11,213.99
31900,69.25,115.77
31901,64.77,156.3
31902,61.9,139.69
31903,65.57,147.81
31904,56.7,111.96
31905,78.0,188.97
31906,69.48,103.23
31907,66.6,189.83
31908,79.72,186.34
31909,66.33,142.62
31910,55.84,91.78
31911,66.73,191.28
31912,73.12,208.46
31913,57.51,170.6
31914,71.82,122.46
31915,61.03,130.27
31916,66.32,214.69
31917,67.78,146.19
31918,64.84,124.64
31919,62.59,106.62
31920,70.38,138.9
31921,67.17,161.88
31922,75.3,215.61
31923,79.09,136.22
31924,63.18,158.95
31925,69.58,153.9
31926,77.01,105.74
31927,57.04,159.74
31928,69.74,137.31
31929,57.93,151.32
31930,65.5,213.02
31931,77.56,198.17
31932,71.45,114.11
31933,59.05,100.54
31934,78.04,166.15
31935,59.27,105.22
31936,63.01,152.91
31937,70.3,141.43
31938,56.12,147.98
31939,76.69,98.03
31940,71.83,174.79
31941,67.52,124.3
31942,59.09,108.74
31943,57.14,136.82
31944,69.08,164.27
31945,55.58,186.52
31946,75.24,204.37
31947,56.48,107.58
31948,60.47,92.31
31949,73.77,90.74
31950,59.79,134.09
31951,79.14,147.72
31952,71.96,181.37
31953,75.88,101.59
31954,57.58,136.41
31955,76.41,211.21
31956,63.99,126.88
31957,76.12,179.89
31958,66.19,211.4
31959,65.88,174.48
31960,76.53,130.44
31961,57.49,214.26
31962,57.81,150.11
31963,64.59,183.4
31964,62.03,133.2
31965,75.03,185.09
31966,71.71,121.17
31967,75.13,160.98
31968,78.88,105.06
31969,57.72,131.61
31970,58.05,127.86
31971,64.24,130.91
31972,74.37,91.35
31973,77.99,192.48
31974,69.57,157.27
31975,68.23,171.49
31976,63.5,187.16
31977,71.7,99.52
31978,73.75,131.69
31979,63.6,176.99
31980,73.64,176.42
31981,64.94,93.91
31982,66.34,203.94
31983,65.6,110.56
31984,63.19,100.12
31985,60.89,164.14
31986,71.94,163.57
31987,63.22,215.86
31988,76.95,168.74
31989,75.23,166.9
31990,71.6,95.29
