Index,Height,Weight
39709,79.49,136.2
39710,68.3,133.98
39711,64.29,169.82
39712,60.75,170.03
39713,76.25,205.39
39714,65.95,151.77
39715,64.98,219.76
39716,77.62,142.66
39717,60.68,126.65
39718,57.06,215.67
39719,66.2,105.43
39720,75.41,93.92
39721,62.22,177.54
39722,79.29,91.28
39723,60.46,204.76
39724,79.96,133.71
39725,57.76,167.65
39726,62.17,129.86
39727,75.72,125.92
39728,62.45,144.09
39729,60.16,128.53
39730,62.46,203.78
39731,71.84,98.79
39732,78.36,162.45
39733,68.11,170.52
39734,79.88,157.01
39735,57.41,199.49
39736,79.05,95.62
39737,64.12,213.04
39738,61.77,178.42
39739,79.38,189.36
39740,58.61,156.98
39741,75.63,109.19
39742,73.8,113.1
39743,66.72,120.17
39744,56.61,180.92
39745,73.54,112.15
39746,72.17,196.3
39747,77.76,93.37
39748,62.11,160.51
39749,74.58,187.6
39750,56.61,99.95
39751,77.69,100.81
39752,55.64,191.84
39753,59.95,190.07
39754,63.62,202.8
39755,58.46,151.86
39756,59.09,190.8
39757,76.43,198.93
39758,72.08,127.97
39759,59.58,201.62
39760,75.74,174.81
39761,71.49,218.14
39762,61.92,116.89
39763,57.34,113.79
39764,59.2,168.65
39765,59.03,101.13
39766,67.72,185.48
39767,56.01,219.65
39768,59.47,126.86
39769,71.52,125.82
39770,67.64,98.75
39771,75.56,149.54
39772,58.66,151.23
39773,56.45,206.68
39774,79.91,217.01
39775,75.56,104.15
39776,61.25,101.09
39777,71.59,91.18
39778,59.81,107.49
39779,73.12,151.4
39780,57.33,153.96
39781,78.45,196.28
39782,55.5,195.66
39783,61.24,117.32
39784,61.35,162.16
39785,69.56,172.79
39786,63.57,174.25
39787,62.19,132.84
39788,69.45,181.34
39789,59.86,100.55
39790,79.94,146.31
39791,73.86,192.74
39792,58.17,121.52
39793,76.42,185.85
39794,74.31,112.65
39795,55.55,118.12
39796,65.13,208.57
39797,59.84,130.45
39798,76.02,143.58
39799,67.0,194.1
39800,59.38,116.61
39801,75.12,155.55
39802,70.91,190.7
39803,63.14,210.92
39804,77.39,198.47
39805,67.02,218.08
39806,80.0,126.94
39807,79.81,132.73
39808,56.46,139.93
39809,56.73,217.53
39810,64.07,219.7
39811,56.24,173.37
39812,66.52,212.65
39813,58.08,217.2
39814,55.98,170.94
39815,64.4,154.92
39816,75.58,90.54
39817,58.82,125.58
39818,66.59,165.61
39819,78.48,206.86
39820,57.17,121.09
39821,75.0,159.4
39822,62.25,171.44
39823,57.6,119.47
39824,56.43,165.1
39825,65.49,174.99
39826,65.39,189.65
39827,79.29,165.57
39828,72.11,156.26
39829,65.39,137.91
39830,71.0,91.07
39831,73.79,114.9
39832,76.01,97.83
39833,76.84,138.14
39834,57.48,130.66
39835,65.0,202.8
39836,62.19,184.98
39837,70.63,114.52
39838,69.09,126.37
39839,72.05,188.52
39840,57.16,208.93
39841,56.5,148.55
39842,68.93,163.44
39843,58.04,218.76
39844,62.08,155.52
39845,63.93,107.01
39846,75.13,114.92
39847,64.95,96.32
39848,74.19,160.94
39849,71.13,204.94
39850,57.74,94.09
39851,67.48,160.05
39852,64.64,155.51
39853,66.85,93.36
39854,56.0,198.51
39855,63.08,159.7
39856,78.1,205.54
39857,57.07,107.53
39858,72.11,165.16
39859,76.15,114.63
39860,71.3,162.61
39861,68.51,184.95
39862,70.78,95.17
39863,65.63,191.84
39864,69.66,179.72
39865,75.01,176.72
39866,62.21,104.03
39867,75.41,211.58
39868,78.47,166.84
39869,65.13,180.78
39870,72.86,103.57
39871,60.44,101.72
39872,66.53,183.11
39873,71.65,132.18
39874,61.05,122.85
39875,76.63,219.24
39876,59.23,162.29
39877,78.7,103.59
39878,64.92,158.66
39879,65.35,181.76
39880,56.14,198.75
39881,55.27,130.62
39882,67.57,133.9
39883,79.12,133.74
39884,64.18,117.08
39885,66.34,138.42
39886,78.74,158.56
39887,66.22,193.69
39888,74.56,91.03
39889,64.58,128.48
39890,60.27,155.77
39891,76.28,211.62
39892,70.85,184.98
39893,61.14,137.02
39894,65.0,199.86
39895,56.51,100.12
39896,66.04,168.84
39897,71.97,174.38
39898,74.46,199.87
39899,73.67,114.21
39900,57.06,129.83
39901,74.21,203.09
39902,73.99,119.43
39903,61.82,176.8
39904,72.43,107.09
39905,63.03,138.07
39906,62.22,155.03
39907,74.41,126.74
39908,72.02,198.17
39909,63.18,179.63
39910,78.25,127.5
39911,79.04,168.71
39912,64.38,106.82
39913,72.89,114.06
39914,74.58,184.87
39915,78.15,177.33
39916,63.83,107.57
39917,58.94,159.61
39918,70.15,109.18
39919,65.42,173.22
39920,67.43,159.63
39921,66.55,152.82
39922,63.79,199.28
39923,58.85,183.07
39924,68.79,146.06
39925,63.4,121.75
39926,69.27,192.78
39927,68.76,185.77
39928,73.56,142.6
39929,76.04,142.01
39930,55.49,91.82
39931,58.09,187.49
39932,70.25,167.84
39933,76.35,205.05
39934,68.87,165.29
39935,75.6,214.67
39936,74.49,187.13
39937,57.45,183.88
39938,64.45,182.27
39939,62.47,148.75
39940,72.12,100.96
39941,72.08,123.64
39942,62.83,192.97
39943,74.64,134.4
39944,71.37,107.77
39945,69.68,106.77
39946,61.75,115.51
39947,69.34,115.94
39948,77.23,142.41
39949,67.89,158.18
39950,65.24,116.03
39951,59.68,151.89
39952,65.47,197.87
39953,55.46,190.41
39954,77.38,161.28
39955,69.64,199.8
39956,75.21,109.6
39957,58.14,205.51
39958,76.43,177.96
39959,72.33,216.02
39960,79.27,174.55
39961,78.33,182.39
39962,71.85,104.89
39963,59.52,137.04
39964,62.36,202.15
39965,57.32,182.17
39966,62.16,179.43
39967,59.07,92.18
39968,74.97,158.49
39969,58.08,125.6
39970,64.89,190.02
39971,58.91,163.68
39972,56.78,181.68
39973,68.12,212.1
39974,72.56,129.03
39975,55.15,153.91
39976,61.38,162.31
39977,62.23,144.85
39978,65.38,186.03
39979,70.74,90.22
39980,66.64,203.03
39981,64.1,147.0
39982,61.4,125.69
39983,68.01,163.33
39984,62.59,195.11
39985,78.7,173.69
39986,60.86,134.89
39987,76.27,92.09
39988,79.05,150.65
39989,65.49,194.2
39990,76.85,151.25
39991,75.58,108.58
39992,72.5,168.67
39993,77.38,128.27
39994,61.94,210.81
39995,60.27,204.38
39996,65.58,94.12
39997,79.13,182.1
39998,66.6,201.48
39999,66.76,147.7
40000,74.09,124.38
40001,68.37,130.67
40002,61.73,204.38
40003,78.23,148.92
40004,78.05,138.04
40005,63.41,217.57
40006,67.67,146.33
40007,76.82,183.59
40008,75.43,119.85
40009,78.9,211.37
40010,74.94,182.08
40011,77.32,161.58
40012,65.59,180.1
40013,58.89,205.6
40014,70.16,103.39
40015,73.74,179.44
40016,79.24,201.37
40017,64.22,190.58
40018,71.23,168.11
40019,78.38,161.88
40020,56.61,172.08
40021,77.6,216.68
40022,63.11,164.3
40023,72.14,159.52
40024,66.81,100.82
40025,77.1,180.89
40026,75.4,171.8
40027,65.96,118.34
40028,65.72,189.05
40029,71.44,210.57
40030,57.49,142.66
40031,63.77,167.15
40032,69.6,217.48
40033,58.05,94.42
40034,69.3,206.21
40035,74.41,124.6
40036,78.28,154.88
40037,78.29,129.65
40038,78.4,218.8
40039,78.41,138.05
40040,61.52,170.52
40041,67.77,90.96
40042,66.33,219.16
40043,61.89,217.0
40044,67.78,147.82
40045,74.82,110.78
40046,79.63,142.69
40047,59.85,179.07
40048,60.34,100.25
40049,63.46,153.29
40050,66.94,100.09
40051,57.56,131.52
40052,73.19,161.27
40053,60.92,218.96
40054,69.15,137.68
40055,64.75,105.53
40056,62.76,209.18
40057,73.48,120.43
40058,72.67,94.48
40059,74.27,169.55
40060,57.43,165.62
40061,66.82,105.22
40062,61.48,188.66
40063,76.66,134.28
40064,71.02,98.05
40065,61.24,210.3
40066,73.55,183.25
40067,65.44,114.81
40068,64.99,196.89
40069,56.75,111.6
40070,73.92,187.06
40071,75.0,205.63
40072,57.34,213.78
40073,62.79,136.95
40074,56.12,101.47
40075,55.42,156.39
40076,65.36,197.62
40077,66.34,146.43
40078,61.07,130.85
40079,73.01,215.12
40080,55.97,192.82
40081,67.31,132.84
40082,71.62,161.06
40083,59.97,134.28
40084,55.16,180.94
40085,67.04,155.21
40086,57.34,179.12
40087,61.96,143.58
40088,68.86,212.63
40089,77.91,98.39
40090,68.26,197.8
40091,76.99,160.93
40092,56.48,145.34
40093,78.19,176.21
40094,63.48,207.47
40095,63.77,182.92
40096,69.96,130.14
40097,79.29,124.56
40098,66.09,206.03
40099,73.8,90.23
40100,58.49,215.58
40101,61.2,182.72
40102,71.39,188.64
40103,78.43,146.78
40104,79.6,180.47
40105,69.14,145.21
40106,61.52,134.48
40107,64.63,215.56
40108,56.65,216.35
40109,73.41,176.87
40110,66.45,161.0
40111,55.37,218.07
40112,71.53,139.68
40113,55.44,104.46
40114,70.91,166.39
40115,78.09,165.95
40116,72.01,127.11
40117,75.97,192.29
40118,57.5,95.84
40119,64.86,160.23
40120,76.85,164.49
40121,56.88,204.82
40122,64.66,163.26
40123,64.8,136.77
40124,63.24,210.17
40125,60.69,141.83
40126,69.29,216.61
40127,78.66,157.8
40128,59.65,131.45
40129,71.95,127.87
40130,70.62,113.17
40131,57.74,145.41
40132,74.59,162.13
40133,55.4,93.2
40134,79.99,198.56
40135,68.6,113.09
40136,60.73,135.19
40137,74.18,141.72
40138,55.67,178.08
40139,78.89,132.96
40140,55.71,145.31
40141,79.35,214.48
40142,56.71,161.76
40143,59.8,111.57
40144,62.36,174.7
40145,58.34,115.41
40146,62.61,189.62
40147,60.3,93.08
40148,60.07,124.98
40149,74.2,119.08
40150,66.42,91.12
40151,75.11,197.91
40152,64.95,205.91
40153,74.39,106.04
40154,79.86,155.98
40155,71.79,175.88
40156,55.88,97.92
40157,63.77,176.84
40158,67.18,191.57
40159,56.82,130.58
40160,76.21,122.61
40161,79.55,203.18
40162,58.65,207.71
40163,60.79,191.71
40164,72.55,194.75
40165,68.85,103.98
40166,71.16,186.53
40167,78.76,125.34
40168,61.19,217.56
40169,70.34,165.84
40170,62.19,127.1
40171,79.32,213.11
40172,55.49,141.44
40173,66.74,123.35
40174,78.04,94.95
40175,60.84,192.97
40176,64.73,99.27
40177,71.43,178.53
40178,77.75,209.31
40179,68.97,159.14
40180,64.83,116.96
40181,66.9,132.85
40182,60.06,164.12
40183,78.47,199.46
40184,79.76,159.02
40185,58.33,105.48
40186,76.87,165.43
40187,64.58,103.38
40188,70.11,101.16
40189,67.67,186.25
40190,78.36,109.82
40191,55.56,123.49
40192,79.86,150.61
40193,57.68,97.43
40194,73.29,143.15
40195,71.3,108.31
40196,77.94,197.94
40197,71.56,176.36
40198,65.06,93.53
40199,64.61,124.82
40200,77.13,127.45
40201,65.53,97.01
40202,74.34,121.92
40203,70.64,125.86
40204,70.43,181.19
40205,63.1,114.35
40206,67.94,182.05
40207,69.86,101.02
40208,72.71,103.97
40209,65.06,138.96
40210,58.77,157.1
40211,68.3,166.85
40212,60.0,111.24
40213,73.45,190.36
40214,59.79,201.99
40215,75.18,150.38
40216,60.36,202.97
40217,73.08,181.26
40218,67.88,163.26
40219,59.17,174.1
40220,71.38,211.25
40221,77.15,96.75
40222,61.5,165.06
40223,76.65,218.51
40224,73.33,219.79
40225,65.42,159.31
40226,76.43,182.92
40227,59.4,215.02
40228,70.26,194.36
40229,59.6,98.25
40230,61.98,91.6
40231,78.8,134.42
40232,71.89,154.18
40233,66.96,188.67
40234,78.42,196.05
40235,65.86,106.83
40236,75.25,137.35
40237,65.96,168.64
40238,61.26,122.44
40239,61.95,102.19
40240,60.84,173.15
40241,57.07,175.6
40242,79.61,106.98
40243,66.04,164.53
40244,62.66,206.43
40245,60.66,103.68
40246,66.57,136.93
40247,68.73,91.13
40248,70.03,195.44
40249,62.35,174.27
40250,79.81,129.97
40251,65.69,135.11
40252,59.82,201.52
40253,68.39,157.97
40254,71.13,172.86
40255,67.87,163.3
40256,73.4,197.86
40257,61.17,188.83
40258,78.16,174.68
40259,65.96,118.27
40260,64.22,117.57
40261,76.51,108.25
40262,61.29,165.81
40263,61.69,132.11
40264,71.72,130.76
40265,71.77,214.39
40266,74.87,112.6
40267,67.84,179.65
40268,59.71,149.44
40269,61.38,186.39
40270,76.0,206.29
40271,60.75,101.91
40272,80.0,167.5
40273,55.04,194.83
40274,76.67,152.59
40275,66.16,157.22
40276,69.31,111.94
40277,78.29,120.05
40278,56.81,96.67
40279,72.43,107.47
40280,73.38,198.29
40281,74.1,169.54
40282,65.09,107.61
40283,62.28,130.04
40284,62.38,168.83
40285,67.62,212.81
40286,59.54,201.7
40287,61.01,157.48
40288,71.62,122.97
40289,75.69,103.07
40290,69.14,196.25
40291,71.24,197.57
40292,72.58,164.15
40293,57.4,128.25
40294,78.24,106.59
40295,66.12,188.83
40296,62.79,210.26
40297,69.27,121.76
40298,59.49,149.46
40299,57.93,115.05
40300,65.5,94.87
40301,73.65,174.6
40302,76.86,112.54
40303,72.15,217.8
40304,77.22,117.23
40305,75.19,114.03
40306,74.4,107.32
40307,71.21,202.95
40308,74.1,203.75
40309,69.13,141.59
40310,70.05,130.95
40311,55.27,170.56
40312,60.88,148.74
40313,77.81,170.26
40314,66.93,127.67
40315,74.66,181.42
40316,76.76,182.86
40317,72.53,203.32
40318,68.12,204.12
40319,58.24,132.4
40320,79.31,183.85
40321,61.73,199.35
40322,77.68,197.69
40323,67.24,131.01
40324,62.5,138.3
40325,71.6,200.2
40326,66.37,199.73
40327,77.7,158.25
40328,58.35,128.57
40329,69.13,129.38
40330,77.21,127.41
40331,67.03,205.55
40332,55.22,116.65
40333,59.79,93.02
40334,56.67,197.72
40335,57.78,205.57
40336,65.7,203.01
40337,58.49,156.91
40338,77.41,174.75
40339,70.6,216.73
40340,69.23,175.35
40341,56.28,185.16
40342,59.94,154.71
40343,68.47,173.33
40344,64.86,155.09
40345,55.51,162.08
40346,79.2,182.0
40347,55.41,212.38
40348,60.66,95.85
40349,78.62,162.11
40350,55.23,111.17
40351,57.31,129.32
40352,78.27,167.21
40353,70.48,178.29
40354,58.55,145.42
40355,63.52,141.24
40356,74.76,99.43
40357,69.79,94.95
40358,69.72,180.21
40359,68.1,105.53
40360,56.6,194.26
40361,77.08,99.21
40362,79.03,165.22
40363,68.72,205.47
40364,60.19,138.5
40365,68.43,195.11
40366,59.94,186.41
40367,57.33,131.82
40368,59.53,198.72
40369,68.04,211.88
40370,69.02,199.35
40371,77.5,130.21
40372,69.36,135.99
40373,60.76,96.87
40374,72.32,134.87
40375,73.53,218.0
40376,62.95,153.75
40377,79.66,149.7
40378,76.69,136.26
40379,70.65,201.18
40380,65.89,156.08
40381,76.03,179.87
40382,60.64,113.58
40383,67.22,204.0
40384,74.39,96.07
40385,77.58,144.72
40386,61.25,99.14
40387,56.96,138.36
40388,61.59,135.16
40389,64.45,115.45
40390,61.54,182.35
40391,71.29,199.12
40392,56.45,158.96
40393,75.6,188.0
40394,65.86,104.13
40395,76.41,212.27
40396,56.42,163.65
40397,79.26,97.71
40398,70.15,160.53
40399,58.59,126.45
40400,58.17,194.53
40401,63.82,157.11
40402,62.68,183.09
40403,59.78,135.13
40404,71.44,181.83
40405,59.87,109.93
40406,59.64,134.93
40407,60.37,148.76
40408,63.8,91.19
40409,65.25,129.79
40410,56.97,96.8
40411,61.06,165.13
40412,75.79,152.17
40413,72.96,121.73
40414,72.75,133.98
40415,72.32,181.83
40416,58.05,175.61
40417,64.82,140.87
40418,62.71,133.26
40419,69.25,125.87
40420,70.44,168.98
40421,65.34,194.15
40422,66.17,167.19
40423,76.51,125.94
40424,79.64,205.09
40425,62.45,171.89
40426,68.74,132.53
40427,61.8,167.75
40428,75.72,121.47
40429,61.08,209.27
40430,68.79,195.37
40431,70.81,198.24
40432,56.64,115.81
40433,66.14,132.67
40434,75.07,97.25
40435,59.78,210.73
40436,69.89,90.19
40437,63.92,193.79
40438,75.26,191.48
40439,72.31,91.75
40440,55.02,215.7
40441,68.05,117.9
40442,55.28,194.14
40443,78.03,217.24
40444,65.14,136.03
40445,55.31,92.8
40446,71.41,92.74
40447,63.05,165.37
40448,57.39,151.78
40449,67.33,167.43
40450,57.23,147.77
40451,64.61,107.87
40452,71.29,141.06
40453,58.81,174.9
40454,65.94,165.58
40455,77.48,182.37
40456,75.9,100.49
40457,66.82,112.62
40458,75.32,129.46
40459,64.37,163.92
40460,60.93,148.29
40461,70.0,149.14
40462,64.38,135.61
40463,72.84,135.34
40464,68.73,161.6
40465,66.1,199.44
40466,63.43,148.8
40467,57.71,100.94
40468,69.35,107.98
40469,74.83,131.98
40470,55.7,151.09
40471,63.45,140.38
40472,55.69,212.37
40473,64.12,115.65
40474,77.24,196.7
40475,71.54,102.0
40476,59.85,137.49
40477,68.97,99.32
40478,56.99,194.03
40479,67.67,170.17
40480,79.22,152.8
40481,72.0,146.52
40482,60.86,117.41
40483,72.27,137.35
40484,58.81,97.22
40485,69.36,215.29
40486,64.62,149.52
40487,67.21,91.56
40488,74.71,218.45
40489,71.4,192.52
40490,70.53,132.84
40491,66.49,105.73
40492,72.69,90.29
40493,64.65,211.11
40494,76.53,92.68
40495,72.75,174.05
40496,65.61,212.71
40497,57.31,111.86
40498,72.33,143.24
40499,65.2,121.2
40500,72.89,180.11
40501,69.33,125.64
40502,78.36,136.0
40503,65.69,174.28
40504,75.19,147.84
40505,71.09,182.43
40506,67.1,207.83
40507,69.59,161.31
40508,69.78,121.39
40509,71.39,196.65
40510,61.62,136.74
40511,58.14,155.28
40512,77.94,218.88
40513,72.7,176.41
40514,64.6,139.5
40515,70.24,187.52
40516,55.09,95.64
40517,78.46,181.11
40518,61.04,117.19
40519,62.95,118.4
40520,66.9,117.51
40521,63.85,158.72
40522,58.99,111.9
40523,79.99,205.62
40524,67.61,117.88
40525,56.85,167.63
40526,79.42,176.25
40527,55.53,93.6
40528,76.08,90.35
40529,62.76,97.1
40530,60.23,167.32
40531,58.56,131.24
40532,58.62,211.9
40533,62.95,168.88
40534,71.85,129.6
40535,63.28,164.64
40536,55.33,143.98
40537,64.9,117.08
40538,61.95,106.16
40539,64.16,192.32
40540,67.79,192.96
40541,62.21,160.9
40542,66.68,125.84
40543,65.95,163.28
40544,68.09,117.13
40545,72.0,203.23
40546,73.85,215.46
40547,68.01,168.57
40548,75.88,165.25
40549,70.44,107.41
40550,71.78,193.23
40551,63.61,196.15
40552,62.41,189.97
40553,56.16,213.82
40554,73.34,179.81
40555,58.85,207.21
40556,57.1,181.07
40557,75.71,197.87
40558,65.97,105.67
40559,56.75,107.38
40560,76.91,159.63
40561,63.43,91.25
40562,68.21,133.65
40563,68.95,212.23
40564,75.95,129.21
40565,59.06,154.21
40566,70.21,173.17
40567,66.51,179.13
40568,67.23,191.56
40569,67.8,102.64
40570,57.64,134.95
40571,60.25,196.23
40572,77.95,205.54
40573,72.87,178.02
40574,77.41,151.55
40575,55.78,126.98
40576,70.3,148.19
40577,76.16,136.85
40578,70.35,163.03
40579,69.45,200.48
40580,59.21,104.18
40581,78.0,103.33
40582,76.69,103.2
40583,74.81,179.89
40584,78.2,102.78
40585,58.66,210.6
40586,78.92,209.99
40587,74.84,189.61
40588,76.97,116.96
40589,67.94,186.39
40590,74.2,193.42
40591,73.19,202.37
40592,64.54,134.59
40593,64.58,178.16
40594,56.55,129.99
40595,70.14,184.98
40596,75.23,135.73
40597,62.84,151.41
40598,66.31,196.72
40599,57.48,137.93
40600,69.24,93.34
40601,57.1,205.68
40602,79.17,154.21
40603,68.04,177.16
40604,66.93,133.05
40605,74.39,120.71
40606,67.37,116.28
40607,55.59,212.08
40608,64.06,92.83
40609,68.83,93.37
40610,67.27,184.15
40611,55.8,218.82
40612,62.58,198.04
40613,57.0,167.92
40614,66.13,218.6
40615,70.21,152.35
40616,64.22,128.35
40617,55.83,204.21
40618,77.4,148.37
40619,60.0,105.7
40620,68.02,119.37
40621,59.49,205.66
40622,55.01,153.88
40623,65.72,185.94
40624,59.81,172.43
40625,76.27,128.37
40626,62.42,114.36
40627,68.18,159.66
40628,63.18,122.74
40629,79.25,91.71
40630,71.64,135.09
40631,78.35,121.18
40632,72.59,208.63
40633,71.61,184.9
40634,65.26,193.93
40635,73.27,168.33
40636,79.49,110.38
40637,57.82,146.92
40638,61.08,117.55
40639,59.36,141.48
40640,79.56,211.21
40641,56.16,128.58
40642,66.71,131.8
40643,56.81,94.76
40644,70.84,148.74
40645,71.57,109.1
40646,59.14,208.12
40647,67.58,210.28
40648,63.0,193.88
40649,79.57,210.04
40650,65.44,191.8
40651,71.48,191.12
40652,71.68,116.38
40653,66.98,155.67
40654,70.65,119.76
40655,57.01,115.52
40656,69.26,148.87
40657,68.39,171.15
40658,66.72,178.42
40659,73.92,164.46
40660,73.79,205.86
40661,60.08,126.1
40662,74.16,102.48
40663,76.96,159.78
40664,58.76,158.42
40665,71.06,192.58
40666,64.37,140.34
40667,57.3,114.21
40668,64.06,121.12
40669,73.72,126.1
40670,71.78,168.74
40671,76.63,190.71
40672,55.02,95.4
40673,56.49,192.07
40674,61.83,140.27
40675,70.49,158.68
40676,74.6,198.67
40677,59.05,147.42
40678,67.84,105.5
40679,56.17,201.31
40680,56.31,148.81
40681,68.0,160.55
40682,59.09,114.42
40683,55.41,200.91
40684,67.31,189.13
40685,73.28,99.9
40686,68.2,213.12
40687,65.86,170.52
40688,75.75,205.86
40689,76.77,100.73
40690,68.02,127.33
40691,68.55,195.28
40692,74.7,153.32
40693,66.4,198.63
40694,56.13,176.62
40695,55.25,114.43
40696,64.53,209.11
40697,78.91,105.18
40698,65.89,104.25
40699,55.68,201.66
40700,78.95,163.81
40701,68.12,215.08
40702,65.1,145.33
40703,71.49,108.06
40704,72.51,219.72
40705,69.02,204.68
40706,68.76,181.14
40707,56.12,96.58
40708,56.37,218.22
40709,68.82,188.68
40710,71.25,199.81
40711,79.72,149.02
40712,71.36,193.79
40713,65.93,163.01
40714,66.87,147.58
40715,71.93,169.61
40716,71.23,162.6
40717,59.57,93.26
40718,69.27,215.92
40719,65.12,152.83
40720,76.47,154.88
40721,55.42,186.43
40722,69.22,147.46
40723,59.92,153.75
40724,68.15,219.2
40725,61.21,197.14
40726,78.22,179.18
40727,55.69,95.12
40728,58.54,137.14
40729,71.31,148.95
40730,60.73,151.56
40731,75.32,133.92
40732,74.42,98.38
40733,72.94,175.66
40734,71.09,133.63
40735,78.14,208.86
40736,77.92,190.94
40737,62.08,150.52
40738,69.19,112.84
40739,64.24,192.48
40740,68.73,105.87
40741,66.52,112.97
40742,64.04,212.43
40743,63.72,179.54
40744,66.89,198.46
40745,79.83,201.24
40746,70.92,134.84
40747,65.42,203.03
40748,65.45,117.35
40749,74.62,124.9
40750,64.94,216.9
40751,78.33,177.33
40752,61.66,157.28
40753,63.36,203.75
40754,60.7,152.25
40755,58.31,187.9
40756,57.42,147.74
40757,60.23,168.8
40758,62.01,172.45
40759,64.43,180.03
40760,79.5,118.86
40761,67.2,180.03
40762,79.88,112.91
40763,62.2,114.74
40764,65.36,206.78
40765,66.4,133.82
40766,70.22,134.57
40767,72.6,117.41
40768,67.5,138.74
40769,77.62,118.57
40770,56.23,177.7
40771,65.96,96.15
40772,63.76,120.91
40773,56.76,91.14
40774,77.7,171.37
40775,75.12,183.89
40776,63.75,171.31
40777,64.51,205.26
40778,61.44,139.88
40779,59.77,210.66
40780,79.01,207.57
40781,60.25,194.75
40782,76.06,168.71
40783,58.71,217.78
40784,78.1,130.62
40785,62.9,189.47
40786,75.22,213.73
40787,73.4,118.37
40788,64.06,187.85
40789,66.24,196.32
40790,74.02,144.17
40791,61.17,206.32
40792,63.17,154.12
40793,74.11,218.74
40794,58.36,144.93
40795,76.31,209.71
40796,78.41,162.71
40797,79.84,212.35
40798,77.25,159.64
40799,66.27,169.0
40800,66.04,207.21
40801,58.64,107.43
40802,62.24,115.79
40803,69.89,159.29
40804,56.43,217.32
40805,68.63,210.16
40806,66.16,137.53
40807,74.19,201.55
40808,68.94,195.76
40809,70.74,103.1
40810,78.92,218.91
40811,62.54,158.57
40812,63.72,107.52
40813,57.98,206.55
40814,63.54,217.18
40815,60.28,219.53
40816,71.9,96.66
40817,71.48,112.77
40818,62.27,143.86
40819,67.72,170.09
40820,76.63,217.26
40821,58.35,111.79
40822,63.24,146.03
40823,57.14,137.08
40824,66.04,179.16
40825,67.97,207.68
40826,59.39,188.5
40827,61.97,213.04
40828,55.79,193.05
40829,63.63,116.68
40830,61.88,135.99
40831,73.45,165.65
40832,79.35,153.79
40833,71.29,210.13
40834,59.54,109.99
40835,55.6,185.6
40836,57.62,167.8
40837,78.87,115.11
40838,71.18,181.24
40839,75.44,188.51
40840,71.11,216.22
40841,78.38,94.99
40842,79.91,201.1
40843,66.51,136.2
40844,59.77,194.59
40845,73.52,180.74
40846,60.1,93.4
40847,63.12,111.11
40848,73.47,157.34
40849,76.82,184.42
40850,75.57,166.5
40851,64.88,207.24
40852,67.67,117.5
40853,78.18,182.51
40854,59.6,211.07
40855,59.3,215.1
40856,70.35,165.4
40857,76.69,140.35
40858,58.11,99.75
40859,59.55,195.09
40860,75.95,121.16
40861,73.64,154.08
40862,72.18,159.98
40863,64.8,158.41
40864,75.0,108.21
40865,73.15,196.03
40866,67.89,127.95
40867,67.91,137.64
40868,74.48,134.82
40869,76.14,161.7
40870,75.53,212.46
40871,67.97,181.01
40872,65.11,182.23
40873,61.42,190.53
40874,79.04,97.03
40875,75.41,129.05
40876,73.98,102.32
40877,76.82,143.71
40878,55.7,108.19
40879,59.63,107.84
40880,60.33,97.93
40881,77.03,136.45
40882,56.62,214.08
40883,77.87,202.74
40884,61.12,145.53
40885,69.9,202.71
40886,58.53,90.8
40887,68.87,184.11
40888,68.3,187.85
40889,55.27,203.75
40890,77.51,104.54
40891,55.4,200.92
40892,70.69,212.2
40893,57.19,173.63
40894,66.2,138.69
40895,64.71,128.41
40896,70.57,144.1
40897,61.3,105.97
40898,65.62,219.04
40899,68.32,157.48
40900,73.17,200.09
40901,63.99,216.77
40902,66.26,160.42
40903,64.35,90.43
40904,69.49,160.18
40905,74.75,112.76
40906,62.12,108.78
40907,73.31,108.92
40908,77.87,134.28
40909,78.92,165.03
40910,73.63,131.52
40911,74.36,201.19
40912,78.79,144.69
40913,62.3,162.33
40914,62.97,113.52
40915,64.19,184.53
40916,77.93,93.0
40917,59.7,215.57
40918,74.67,131.44
40919,59.31,183.95
40920,62.81,185.43
40921,64.78,215.0
40922,58.68,200.32
40923,61.62,90.91
40924,62.97,140.47
40925,73.85,216.22
40926,66.98,180.79
40927,63.15,148.84
40928,55.3,205.9
40929,74.79,214.24
40930,76.36,90.74
40931,64.36,219.77
40932,75.1,97.59
40933,71.71,215.71
40934,77.46,147.64
40935,74.88,141.13
40936,79.95,142.67
40937,71.63,106.15
40938,56.86,107.92
40939,63.56,120.72
40940,74.23,126.87
40941,74.38,125.14
40942,74.37,120.25
40943,59.51,98.38
40944,56.31,141.82
40945,57.28,124.39
40946,55.8,126.43
40947,62.57,183.47
40948,73.64,110.44
40949,57.04,214.18
40950,64.87,120.45
40951,70.92,197.63
40952,78.64,126.48
40953,68.71,163.6
40954,59.49,160.77
40955,73.87,214.9
40956,60.96,164.91
40957,74.7,189.35
40958,57.43,111.93
40959,67.65,218.35
40960,77.3,168.88
40961,70.19,200.63
40962,58.18,145.49
40963,57.89,103.97
40964,66.7,174.54
40965,79.12,189.83
40966,57.02,165.83
40967,70.76,135.54
40968,64.2,163.11
40969,61.32,142.88
40970,57.57,205.25
40971,72.17,212.97
40972,78.5,164.41
40973,77.32,128.09
40974,66.88,164.29
40975,59.07,103.43
40976,73.99,99.59
40977,77.65,201.55
40978,76.52,212.93
40979,74.16,142.52
