Index,Height,Weight
80183,55.68,130.25
80184,60.81,219.19
80185,61.35,126.73
80186,79.16,126.61
80187,66.9,96.41
80188,74.97,209.09
80189,79.27,132.05
80190,57.39,215.01
80191,76.1,110.3
80192,61.08,203.7
80193,67.87,139.81
80194,62.07,206.44
80195,75.41,218.46
80196,79.4,151.67
80197,73.59,100.02
80198,71.78,96.95
80199,56.75,145.83
80200,59.62,124.67
80201,59.01,215.39
80202,73.36,186.73
80203,64.66,129.17
80204,57.98,215.48
80205,73.7,198.13
80206,63.97,135.65
80207,73.27,127.19
80208,72.91,181.55
80209,61.82,199.62
80210,75.02,191.87
80211,69.59,107.41
80212,77.76,196.73
80213,79.32,148.27
80214,66.57,131.46
80215,67.32,130.02
80216,67.99,167.53
80217,65.82,114.29
80218,73.25,108.73
80219,75.39,99.1
80220,69.06,104.79
80221,70.23,152.24
80222,65.59,174.9
80223,74.11,94.67
80224,66.67,119.81
80225,64.51,210.4
80226,75.06,159.32
80227,76.4,121.39
80228,74.45,106.22
80229,65.67,212.28
80230,55.48,218.11
80231,78.46,104.02
80232,78.11,93.45
80233,71.84,163.76
80234,60.33,150.26
80235,79.81,192.69
80236,68.44,154.51
80237,69.96,171.7
80238,57.09,136.98
80239,68.39,146.42
80240,56.88,146.5
80241,56.37,182.6
80242,68.9,211.59
80243,55.47,118.4
80244,63.5,191.26
80245,57.49,93.21
80246,66.44,109.38
80247,72.95,99.06
80248,77.29,205.05
80249,60.7,198.62
80250,55.17,183.84
80251,79.17,204.51
80252,67.72,102.98
80253,75.98,176.45
80254,56.01,153.43
80255,59.25,120.73
80256,69.04,194.67
80257,74.67,172.37
80258,74.7,177.41
80259,78.38,107.68
80260,63.9,91.05
80261,68.36,164.81
80262,58.68,169.46
80263,63.98,172.12
80264,65.86,97.39
80265,73.85,111.03
80266,70.2,97.92
80267,59.54,97.38
80268,57.43,100.03
80269,66.8,129.18
80270,57.94,168.12
80271,61.98,197.19
80272,76.25,119.71
80273,67.13,118.68
80274,68.6,173.38
80275,58.29,202.3
80276,57.78,180.31
80277,67.3,100.72
80278,72.08,168.61
80279,71.86,114.04
80280,71.95,112.39
80281,62.0,98.76
80282,63.57,105.69
80283,78.19,140.65
80284,62.1,200.69
80285,62.68,145.91
80286,68.32,210.37
80287,71.54,147.6
80288,64.85,204.39
80289,73.66,219.28
80290,67.08,135.96
80291,60.84,217.77
80292,60.05,100.21
80293,73.44,94.6
80294,68.14,190.65
80295,59.98,134.28
80296,70.36,127.96
80297,73.83,157.03
80298,67.15,182.06
80299,77.68,110.06
80300,70.29,219.9
80301,75.23,167.17
80302,59.01,190.77
80303,74.92,106.05
80304,63.45,196.85
80305,64.57,110.35
80306,77.98,189.41
80307,70.59,96.66
80308,61.53,160.96
80309,78.14,99.91
80310,76.75,141.43
80311,76.28,119.66
80312,70.1,201.09
80313,67.81,90.3
80314,64.73,202.57
80315,61.38,190.59
80316,76.02,160.29
80317,64.99,92.26
80318,73.84,150.26
80319,62.94,100.09
80320,60.29,191.5
80321,69.14,163.9
80322,56.79,136.37
80323,63.18,115.24
80324,64.94,138.98
80325,73.38,218.35
80326,71.88,91.62
80327,58.5,168.15
80328,58.86,159.89
80329,75.6,99.53
80330,72.86,146.74
80331,61.78,139.92
80332,71.4,210.95
80333,68.67,105.75
80334,58.47,124.88
80335,73.48,94.29
80336,73.77,162.35
80337,60.72,151.67
80338,65.66,118.19
80339,76.51,200.68
80340,69.23,99.86
80341,66.26,105.8
80342,56.74,145.01
80343,77.21,183.22
80344,60.59,104.16
80345,74.21,110.86
80346,60.3,98.75
80347,55.42,185.04
80348,62.96,196.17
80349,76.66,136.63
80350,57.67,126.76
80351,78.37,219.34
80352,56.99,132.08
80353,73.39,205.97
80354,63.53,156.94
80355,72.82,168.87
80356,79.96,157.73
80357,62.74,157.71
80358,65.81,207.63
80359,58.48,197.9
80360,62.49,116.97
80361,60.06,194.24
80362,75.15,129.16
80363,72.91,195.72
80364,61.71,135.19
80365,75.2,185.26
80366,61.05,216.41
80367,55.2,173.18
80368,55.82,150.98
80369,60.71,194.2
80370,57.66,113.91
80371,67.29,123.22
80372,64.62,116.19
80373,66.0,172.02
80374,68.64,148.29
80375,60.39,115.71
80376,55.65,152.01
80377,69.84,104.43
80378,72.0,160.51
80379,61.23,208.6
80380,69.42,162.7
80381,69.76,106.34
80382,59.37,162.96
80383,73.85,138.38
80384,67.81,202.18
80385,78.61,124.54
80386,74.56,100.7
80387,69.06,177.04
80388,58.05,175.46
80389,72.3,121.11
80390,73.45,216.62
80391,72.88,123.4
80392,58.19,141.26
80393,70.16,166.75
80394,63.87,124.87
80395,55.7,123.39
80396,59.87,216.94
80397,78.27,128.9
80398,72.02,167.32
80399,68.65,167.93
80400,56.69,200.27
80401,61.04,196.38
80402,55.53,168.56
80403,74.32,137.92
80404,74.58,189.83
80405,66.27,98.28
80406,60.54,196.47
80407,71.89,183.87
80408,68.98,182.81
80409,56.06,219.28
80410,59.66,182.01
80411,68.52,138.13
80412,62.87,127.13
80413,61.09,96.79
80414,59.11,209.64
80415,74.12,176.17
80416,72.57,163.17
80417,57.87,166.65
80418,78.61,168.68
80419,58.13,146.09
80420,71.47,196.87
80421,61.52,153.02
80422,75.66,146.57
80423,72.65,138.24
80424,72.58,198.23
80425,73.85,151.33
80426,61.91,112.79
80427,58.51,111.9
80428,71.22,190.38
80429,55.1,163.86
80430,73.04,187.38
80431,56.75,138.3
80432,75.5,105.34
80433,65.15,145.62
80434,61.92,195.67
80435,69.23,195.39
80436,69.59,157.68
80437,61.87,134.85
80438,58.01,185.3
80439,58.35,156.16
80440,71.09,185.0
80441,67.55,98.66
80442,56.22,189.85
80443,69.86,156.48
80444,77.65,211.89
80445,57.77,134.15
80446,70.91,125.35
80447,79.83,134.07
80448,55.8,112.64
80449,78.5,198.96
80450,72.12,151.19
80451,65.55,169.54
80452,79.8,148.03
80453,72.15,109.97
80454,64.97,126.62
80455,55.79,132.89
80456,67.39,190.11
80457,75.91,90.43
80458,65.59,154.04
80459,60.9,116.84
80460,68.58,129.72
80461,72.16,110.58
80462,57.8,104.77
80463,70.45,158.93
80464,58.55,146.37
80465,59.43,101.5
80466,59.54,167.18
80467,60.58,193.78
80468,62.26,91.98
80469,73.21,175.87
80470,63.62,189.89
80471,60.67,172.45
80472,76.03,161.46
80473,55.75,189.85
80474,64.69,136.78
80475,76.29,146.58
80476,64.3,138.71
80477,68.9,113.85
80478,66.58,216.92
80479,70.93,138.78
80480,78.27,103.44
80481,71.69,195.27
80482,62.97,212.88
80483,68.98,154.34
80484,68.69,93.34
80485,64.81,149.86
80486,61.16,183.49
80487,72.92,122.72
80488,61.73,169.06
80489,78.09,110.25
80490,65.19,181.96
80491,78.09,162.25
80492,65.73,144.6
80493,62.31,155.86
80494,55.82,157.73
80495,70.31,132.02
80496,64.07,124.79
80497,77.6,201.05
80498,73.92,150.67
80499,67.05,146.64
80500,58.13,146.26
80501,75.47,169.92
80502,79.44,161.29
80503,79.57,115.54
80504,79.51,172.0
80505,78.75,129.14
80506,71.5,140.23
80507,56.26,170.89
80508,68.04,126.44
80509,59.41,185.02
80510,61.65,147.76
80511,79.68,127.69
80512,73.13,163.15
80513,55.32,188.47
80514,62.98,216.81
80515,75.71,205.78
80516,73.96,195.21
80517,78.82,170.58
80518,73.54,156.73
80519,65.39,149.58
80520,60.85,133.07
80521,67.41,98.68
80522,77.54,202.23
80523,61.9,208.84
80524,62.99,169.38
80525,75.1,94.46
80526,67.39,114.62
80527,78.33,203.17
80528,55.77,152.74
80529,67.19,179.09
80530,70.96,190.56
80531,78.09,201.47
80532,55.14,161.03
80533,65.08,194.67
80534,70.65,206.96
80535,71.3,145.25
80536,70.02,216.97
80537,70.02,205.0
80538,76.06,164.68
80539,60.55,165.25
80540,60.64,114.31
80541,58.93,162.35
80542,69.22,155.64
80543,56.06,205.88
80544,74.89,95.28
80545,74.1,91.32
80546,72.92,119.8
80547,68.97,135.21
80548,60.69,207.14
80549,55.41,103.21
80550,61.04,91.31
80551,69.64,164.87
80552,64.63,116.72
80553,62.56,107.02
80554,76.09,130.13
80555,71.66,123.84
80556,68.74,94.47
80557,68.16,113.55
80558,77.63,150.42
80559,69.39,146.86
80560,75.14,213.47
80561,76.58,146.55
80562,64.14,105.31
80563,75.45,164.53
80564,65.32,118.0
80565,58.54,129.71
80566,68.9,123.08
80567,70.43,214.56
80568,55.0,117.44
80569,59.76,210.04
80570,71.91,142.12
80571,59.0,158.96
80572,78.29,125.59
80573,68.94,108.23
80574,75.28,105.77
80575,58.06,166.21
80576,79.8,139.53
80577,72.67,109.06
80578,65.75,145.73
80579,73.45,163.12
80580,68.95,100.18
80581,57.68,123.13
80582,67.11,95.97
80583,71.68,145.63
80584,79.24,142.5
80585,61.46,195.54
80586,66.57,142.74
80587,74.36,125.42
80588,78.47,167.62
80589,61.67,184.4
80590,74.59,113.01
80591,55.12,133.36
80592,61.38,204.97
80593,62.55,127.42
80594,69.16,127.63
80595,59.01,153.42
80596,79.16,169.56
80597,57.29,121.93
80598,79.23,134.71
80599,75.01,144.64
80600,71.86,109.21
80601,75.3,144.38
80602,57.61,201.45
80603,71.02,132.28
80604,74.11,170.97
80605,76.32,207.9
80606,66.62,120.17
80607,55.38,147.19
80608,70.28,135.74
80609,75.56,199.72
80610,60.07,130.97
80611,55.91,217.68
80612,63.18,184.82
80613,79.83,102.28
80614,61.93,170.69
80615,75.36,125.89
80616,70.0,142.74
80617,79.53,189.82
80618,79.53,102.96
80619,61.9,94.41
80620,65.23,144.0
80621,65.45,171.49
80622,67.95,204.17
80623,79.51,202.92
80624,57.34,145.89
80625,77.77,167.5
80626,76.82,175.05
80627,71.8,177.58
80628,74.18,135.11
80629,62.28,203.87
80630,56.18,147.66
80631,78.26,193.27
80632,67.5,189.24
80633,76.45,111.09
80634,57.34,111.69
80635,79.38,172.89
80636,73.66,120.15
80637,75.97,219.21
80638,58.87,172.7
80639,70.68,214.52
80640,71.85,200.77
80641,72.69,111.46
80642,70.05,190.79
80643,78.87,172.51
80644,70.24,208.06
80645,66.06,192.25
80646,63.44,117.96
80647,61.1,131.73
80648,59.7,96.12
80649,73.97,133.9
80650,59.52,129.27
80651,62.23,142.02
80652,56.63,134.03
80653,77.54,120.85
80654,56.1,120.03
80655,77.84,144.94
80656,71.42,153.76
80657,65.36,160.26
80658,58.21,115.04
80659,65.41,189.97
80660,77.42,151.73
80661,66.54,125.48
80662,58.04,143.27
80663,69.85,151.37
80664,69.28,192.38
80665,71.78,145.34
80666,60.17,161.27
80667,78.6,110.73
80668,57.76,96.79
80669,74.26,215.79
80670,60.04,140.38
80671,57.18,120.67
80672,60.03,200.49
80673,70.38,203.91
80674,67.88,188.56
80675,58.68,205.33
80676,74.45,192.65
80677,78.63,171.35
80678,75.42,181.55
80679,72.58,139.64
80680,70.75,216.59
80681,75.02,114.58
80682,76.34,144.09
80683,68.26,97.47
80684,64.02,96.88
80685,77.61,200.3
80686,68.06,157.68
80687,70.51,153.4
80688,67.28,177.78
80689,70.87,209.6
80690,73.41,158.8
80691,76.67,186.55
80692,79.3,217.65
80693,73.28,180.98
80694,56.89,114.23
80695,73.66,194.02
80696,65.09,207.88
80697,67.73,144.24
80698,79.27,151.06
80699,64.67,218.11
80700,75.37,167.01
80701,62.94,138.09
80702,58.34,111.18
80703,68.19,219.59
80704,63.06,94.2
80705,77.76,159.97
80706,73.37,103.12
80707,56.74,178.7
80708,58.99,170.43
80709,69.63,120.82
80710,58.31,109.35
80711,78.56,97.91
80712,60.21,178.85
80713,61.34,209.85
80714,62.67,130.24
80715,59.52,180.46
80716,63.21,196.49
80717,76.15,117.24
80718,72.51,210.01
80719,67.67,148.51
80720,77.12,113.53
80721,73.06,211.18
80722,62.75,124.92
80723,65.13,191.84
80724,69.81,103.79
80725,58.33,90.55
80726,60.65,95.78
80727,57.79,102.15
80728,65.98,147.26
80729,69.96,219.92
80730,76.72,148.73
80731,68.29,146.1
80732,62.46,205.87
80733,79.53,148.35
80734,57.32,139.2
80735,70.72,139.15
80736,66.66,158.23
80737,57.91,123.19
80738,62.24,170.88
80739,70.39,216.15
80740,73.09,172.67
80741,63.52,167.03
80742,74.11,166.92
80743,64.66,120.71
80744,73.98,188.14
80745,55.45,100.55
80746,62.74,170.52
80747,71.56,142.96
80748,58.09,140.68
80749,61.67,199.14
80750,60.17,200.48
80751,60.98,162.44
80752,70.01,128.29
80753,60.49,106.75
80754,79.9,186.65
80755,61.77,130.44
80756,62.22,116.51
80757,60.51,123.4
80758,55.48,213.98
80759,69.53,118.32
80760,61.95,92.66
80761,74.41,93.26
80762,71.06,175.89
80763,60.1,91.64
80764,61.18,183.62
80765,56.52,137.51
80766,70.74,97.59
80767,75.69,145.79
80768,66.38,159.57
80769,64.67,161.29
80770,57.91,122.02
80771,60.16,179.55
80772,64.13,196.95
80773,62.17,90.61
80774,72.93,172.06
80775,62.14,126.96
80776,64.78,147.23
80777,59.33,205.4
80778,70.24,165.07
80779,70.55,182.73
80780,60.37,126.3
80781,78.57,171.48
80782,63.89,108.14
80783,70.49,209.97
80784,56.14,155.71
80785,56.08,143.65
80786,75.99,200.93
80787,63.72,162.66
80788,67.73,131.73
80789,68.71,138.55
80790,75.11,160.32
80791,71.93,142.27
80792,70.27,203.73
80793,57.79,152.85
80794,70.22,187.78
80795,72.97,201.12
80796,78.52,106.4
80797,64.7,205.48
80798,61.64,175.99
80799,71.07,103.82
80800,60.06,145.91
80801,56.53,160.62
80802,64.19,95.12
80803,78.53,175.9
80804,79.23,117.04
80805,64.48,131.54
80806,60.39,116.71
80807,62.47,158.84
80808,59.85,140.04
80809,72.53,175.34
80810,58.66,206.25
80811,76.13,99.25
80812,78.39,176.41
80813,74.56,90.19
80814,79.06,103.79
80815,56.16,107.22
80816,63.02,195.61
80817,61.91,181.18
80818,65.94,190.81
80819,74.78,219.72
80820,63.3,179.89
80821,77.11,100.0
80822,56.65,99.22
80823,61.14,146.84
80824,67.23,99.49
80825,66.49,204.61
80826,59.3,211.16
80827,58.27,178.3
80828,57.82,128.23
80829,63.51,219.26
80830,64.47,103.42
80831,64.26,173.76
80832,59.62,212.49
80833,75.38,144.84
80834,70.85,207.27
80835,75.81,174.99
80836,68.34,125.01
80837,72.73,164.01
80838,75.62,108.61
80839,61.31,111.9
80840,56.62,126.1
80841,74.69,139.91
80842,67.15,185.66
80843,73.11,99.69
80844,70.6,164.33
80845,60.82,96.84
80846,66.97,95.53
80847,72.42,206.78
80848,66.28,125.27
80849,75.9,199.72
80850,74.52,134.31
80851,79.66,219.08
80852,68.41,201.12
80853,69.46,119.66
80854,60.19,152.64
80855,63.27,215.23
80856,78.13,163.76
80857,55.3,184.48
80858,64.78,95.04
80859,62.43,93.17
80860,60.36,95.79
80861,58.22,138.79
80862,78.67,157.09
80863,60.67,147.53
80864,57.29,195.22
80865,75.51,126.86
80866,77.19,175.63
80867,55.85,145.39
80868,56.79,125.54
80869,69.68,128.92
80870,74.23,129.32
80871,73.47,177.07
80872,68.47,125.62
80873,65.04,219.88
80874,65.3,151.05
80875,69.29,156.19
80876,65.81,210.09
80877,68.34,135.46
80878,55.71,137.58
80879,64.65,198.92
80880,61.83,217.59
80881,58.62,130.47
80882,57.66,132.95
80883,72.82,207.82
80884,78.88,191.11
80885,62.23,176.57
80886,55.77,202.42
80887,64.8,133.69
80888,66.67,154.81
80889,68.73,148.9
80890,68.64,101.53
80891,77.88,217.51
80892,68.32,179.84
80893,68.34,210.19
80894,70.45,144.52
80895,74.06,120.18
80896,70.83,144.12
80897,73.27,199.46
80898,76.74,141.34
80899,62.28,218.86
80900,69.54,138.02
80901,57.53,112.63
80902,67.99,211.49
80903,65.6,114.77
80904,60.28,195.42
80905,68.01,139.73
80906,76.76,102.42
80907,63.57,161.05
80908,61.03,164.45
80909,57.77,98.12
80910,78.59,203.32
80911,72.94,139.43
80912,68.4,217.4
80913,77.12,204.09
80914,66.88,179.77
80915,70.31,179.69
80916,70.95,205.71
80917,57.65,100.97
80918,61.93,119.07
80919,73.74,128.69
80920,74.59,127.26
80921,55.15,152.47
80922,63.63,106.63
80923,79.21,134.63
80924,57.47,212.77
80925,62.01,186.37
80926,57.28,161.56
80927,79.97,158.31
80928,72.48,165.5
80929,62.75,164.16
80930,68.4,110.92
80931,77.21,108.85
80932,55.03,107.72
80933,79.55,156.29
80934,62.04,148.37
80935,59.55,187.89
80936,76.73,215.35
80937,74.89,94.07
80938,68.98,147.24
80939,74.64,127.79
80940,65.7,157.93
80941,56.87,156.16
80942,60.55,102.33
80943,56.49,96.73
80944,58.53,101.92
80945,77.22,204.78
80946,78.82,117.57
80947,70.9,181.25
80948,57.69,92.32
80949,72.02,96.75
80950,76.38,104.57
80951,73.57,112.09
80952,78.43,204.39
80953,62.39,95.71
80954,71.11,186.29
80955,77.66,209.39
80956,73.44,123.87
80957,67.75,198.06
80958,73.87,109.93
80959,69.92,159.25
80960,56.66,185.62
80961,69.24,188.6
80962,60.74,156.07
80963,79.53,122.06
80964,63.77,218.2
80965,72.55,138.67
80966,55.22,172.04
80967,70.62,130.5
80968,59.62,94.2
80969,57.38,90.84
80970,76.36,114.61
80971,75.06,209.01
80972,76.81,166.08
80973,68.11,133.25
80974,63.76,202.99
80975,66.94,159.43
80976,68.08,151.96
80977,75.18,103.87
80978,67.81,181.32
80979,71.31,131.82
80980,56.22,198.01
80981,57.39,159.09
80982,77.8,217.0
80983,77.91,204.75
80984,73.58,138.71
80985,77.76,204.61
80986,60.08,147.85
80987,55.15,141.71
80988,61.27,92.38
80989,58.54,186.33
80990,65.16,162.73
80991,72.47,184.01
80992,56.92,100.73
80993,65.11,154.88
80994,75.4,139.0
80995,78.81,130.54
80996,75.91,190.83
80997,73.21,133.85
80998,77.79,125.87
80999,58.9,211.17
81000,71.78,194.14
81001,79.1,114.8
81002,69.69,137.32
81003,76.53,214.99
81004,71.05,147.61
81005,78.67,128.99
81006,79.32,90.79
81007,56.16,119.45
81008,60.4,201.83
81009,59.44,201.21
81010,74.58,164.06
81011,63.83,212.75
81012,75.25,180.01
81013,69.01,108.33
81014,73.05,209.66
81015,58.15,117.1
81016,65.84,176.61
81017,66.33,94.35
81018,64.14,174.81
81019,62.75,136.93
81020,66.34,208.62
81021,57.32,128.24
81022,61.56,114.14
81023,71.84,216.91
81024,57.53,117.91
81025,60.36,135.58
81026,65.44,204.85
81027,58.42,152.26
81028,55.47,200.6
81029,62.59,161.3
81030,79.21,186.16
81031,60.29,125.28
81032,59.62,187.76
81033,73.21,102.76
81034,69.71,149.96
81035,56.48,151.67
81036,56.1,199.49
81037,60.83,204.01
81038,69.15,187.32
81039,63.24,104.4
81040,56.08,156.88
81041,78.17,202.41
81042,76.63,138.29
81043,78.19,152.78
81044,59.43,191.3
81045,68.14,207.28
81046,69.66,169.85
81047,66.78,173.87
81048,70.95,101.42
81049,67.97,101.8
81050,73.35,111.89
81051,71.33,173.82
81052,67.17,123.48
81053,65.97,204.39
81054,76.74,130.66
81055,76.41,158.89
81056,75.22,167.47
81057,63.21,140.75
81058,79.94,99.68
81059,78.68,184.36
81060,57.86,216.74
81061,78.87,104.21
81062,56.87,158.21
81063,58.33,129.46
81064,72.91,118.24
81065,56.83,125.66
81066,64.67,115.53
81067,60.53,133.47
81068,79.23,121.01
81069,61.84,119.7
81070,72.25,120.62
81071,72.65,112.66
81072,56.37,166.65
81073,76.25,161.6
81074,67.16,90.51
81075,73.2,186.83
81076,63.84,91.23
81077,60.49,201.99
81078,76.02,211.66
81079,60.75,167.56
81080,62.77,138.69
81081,62.78,169.6
81082,60.81,101.26
81083,79.4,170.23
81084,66.02,109.21
81085,69.75,159.83
81086,75.58,100.22
81087,62.94,119.66
81088,68.08,133.09
81089,63.9,202.56
81090,59.72,199.96
81091,73.58,143.48
81092,57.03,148.54
81093,71.14,164.09
81094,64.82,147.44
81095,64.43,142.92
81096,56.46,176.51
81097,61.94,209.61
81098,79.15,116.32
81099,60.86,145.0
81100,65.0,212.6
81101,77.64,153.39
81102,64.8,129.17
81103,58.49,141.28
81104,72.31,179.76
81105,62.05,212.94
81106,74.51,100.4
81107,58.44,123.04
81108,77.22,134.3
81109,59.4,131.24
81110,72.02,148.98
81111,62.69,131.09
81112,60.74,90.7
81113,76.73,156.31
81114,58.37,219.72
81115,65.57,185.89
81116,69.05,200.64
81117,73.59,131.1
81118,65.98,130.53
81119,75.65,165.62
81120,56.68,201.19
81121,78.09,188.34
81122,63.85,199.27
81123,59.61,165.06
81124,70.82,138.64
81125,71.32,164.21
81126,65.37,202.56
81127,79.88,152.65
81128,61.98,141.82
81129,61.9,191.05
81130,79.9,133.76
81131,66.68,207.86
81132,75.1,153.39
81133,68.8,117.7
81134,73.84,99.3
81135,74.01,188.5
81136,55.18,190.65
81137,55.05,103.28
81138,74.69,214.6
81139,71.3,189.62
81140,65.16,135.6
81141,66.89,197.0
81142,69.72,163.1
81143,69.93,196.95
81144,65.23,218.85
81145,59.97,118.57
81146,67.99,149.7
81147,60.02,196.03
81148,76.0,154.55
81149,55.64,101.57
81150,71.26,156.29
81151,78.38,140.53
81152,79.7,178.44
81153,74.43,208.47
81154,68.5,163.2
81155,78.17,120.11
81156,72.78,114.38
81157,64.86,219.28
81158,69.6,129.0
81159,65.81,199.5
81160,61.65,200.83
81161,66.18,211.84
81162,73.35,199.76
81163,73.12,197.78
81164,76.3,219.15
81165,63.25,174.03
81166,66.49,171.94
81167,65.17,195.19
81168,63.95,184.35
81169,64.09,210.13
81170,63.28,175.58
81171,79.97,204.15
81172,62.49,197.24
81173,79.79,105.48
81174,66.57,138.59
81175,66.27,181.37
81176,68.82,207.9
81177,64.5,159.47
81178,69.5,209.12
81179,70.4,103.65
81180,79.19,127.43
81181,61.92,193.73
81182,61.67,171.41
81183,69.92,121.09
81184,61.11,200.44
81185,61.35,142.52
81186,58.87,142.39
81187,73.39,142.66
81188,58.06,217.63
81189,55.92,127.51
81190,76.15,130.1
81191,61.09,141.43
81192,71.46,100.92
81193,75.9,217.37
81194,67.17,105.53
81195,58.32,206.09
81196,63.17,99.07
81197,65.06,95.72
81198,60.66,109.93
81199,57.63,112.35
81200,59.54,166.94
81201,78.66,171.71
81202,58.66,202.02
81203,55.91,107.64
81204,77.82,200.55
81205,73.01,201.93
81206,55.98,108.85
81207,58.94,206.47
81208,68.63,117.15
81209,73.41,189.5
81210,69.52,205.22
81211,76.11,199.11
81212,59.93,110.59
81213,71.99,92.17
81214,71.71,104.33
81215,57.19,128.65
81216,60.52,148.13
81217,57.66,128.65
81218,76.69,167.0
81219,79.77,182.58
81220,67.61,178.82
81221,60.06,180.07
81222,76.86,128.33
81223,61.53,175.11
81224,57.03,162.05
81225,64.28,95.46
81226,64.72,214.35
81227,70.17,199.53
81228,60.53,98.85
81229,57.16,210.89
81230,67.97,162.14
81231,75.01,90.09
81232,73.98,179.62
81233,73.39,188.05
81234,57.38,157.16
81235,79.38,204.04
81236,63.88,133.61
81237,66.09,200.76
81238,61.79,166.51
81239,79.3,148.74
81240,79.18,193.83
81241,55.99,200.48
81242,78.96,96.79
81243,78.48,102.17
81244,68.12,103.07
81245,73.49,129.83
81246,63.98,111.45
81247,63.41,212.64
81248,72.14,111.63
81249,63.54,121.74
81250,77.89,169.21
81251,64.85,115.19
81252,57.6,153.4
81253,68.08,214.71
81254,60.45,195.8
81255,72.2,188.67
81256,73.26,195.13
81257,70.71,156.53
81258,56.42,117.33
81259,76.47,106.03
81260,59.25,93.55
81261,73.56,134.42
81262,79.81,210.75
81263,76.72,131.0
81264,70.9,95.17
81265,74.97,148.28
81266,65.27,110.68
81267,62.41,203.33
81268,78.87,154.16
81269,72.77,149.25
81270,75.81,136.38
81271,73.79,198.91
81272,68.71,146.55
81273,67.98,195.73
81274,63.23,132.82
81275,60.31,195.98
81276,71.34,195.18
81277,71.56,195.22
81278,64.58,123.25
81279,55.19,157.11
81280,76.93,216.76
81281,57.5,193.37
81282,76.28,106.02
81283,71.64,91.82
81284,63.17,166.87
81285,66.78,189.21
81286,57.27,144.19
81287,61.29,176.06
81288,71.12,95.93
81289,68.2,183.69
81290,58.02,113.05
81291,76.6,109.07
81292,77.62,157.56
81293,69.6,193.6
81294,64.47,91.04
81295,68.26,216.28
81296,79.14,92.99
81297,78.85,130.7
81298,78.28,100.14
81299,73.92,208.39
81300,70.68,181.64
81301,61.43,144.01
81302,55.25,98.01
81303,74.05,140.04
81304,69.4,99.91
81305,66.53,175.51
81306,59.05,208.98
81307,69.16,119.92
81308,78.65,205.95
81309,71.64,193.8
81310,74.86,153.02
81311,74.82,202.45
81312,71.92,129.2
81313,58.53,139.02
81314,72.24,195.84
81315,59.95,148.02
81316,63.48,160.71
81317,62.57,190.33
81318,70.1,155.77
81319,63.46,173.87
81320,55.58,211.16
81321,76.29,188.65
81322,72.22,105.29
81323,62.39,116.51
81324,57.28,174.58
81325,69.29,203.82
81326,55.55,138.3
81327,62.33,168.26
81328,58.45,151.35
81329,58.07,106.73
81330,74.88,207.93
81331,69.74,138.44
81332,68.88,133.77
81333,75.19,173.96
81334,63.8,162.27
81335,69.51,170.24
81336,72.21,144.93
81337,76.13,135.23
81338,55.17,103.19
81339,75.43,202.65
81340,60.75,142.26
81341,73.51,204.85
81342,68.49,176.14
81343,72.5,116.64
81344,60.26,174.11
81345,77.89,112.29
81346,76.42,122.46
81347,67.21,201.93
81348,74.63,105.56
81349,62.1,204.3
81350,73.64,98.36
81351,78.45,138.91
81352,59.2,137.12
81353,56.69,128.18
81354,63.57,198.64
81355,62.18,171.46
81356,61.58,109.76
81357,75.79,199.76
81358,62.18,161.69
81359,63.16,138.18
81360,55.26,147.47
81361,64.13,128.56
81362,55.51,208.74
81363,65.18,146.12
81364,67.75,144.37
81365,78.36,193.42
81366,68.26,185.76
81367,79.76,120.41
81368,55.86,167.72
81369,57.16,198.58
81370,71.53,147.56
81371,75.78,121.13
81372,71.24,210.87
81373,77.61,118.64
81374,75.92,118.51
81375,59.28,121.68
81376,55.51,100.13
81377,78.87,109.57
81378,65.93,214.14
81379,62.59,201.66
81380,56.06,135.8
81381,62.26,118.47
81382,62.03,161.76
81383,76.32,171.54
81384,61.51,98.65
81385,58.95,147.68
81386,58.62,114.43
81387,75.51,140.63
81388,62.5,181.26
81389,70.89,113.8
81390,57.61,189.37
81391,67.62,205.97
81392,76.61,162.89
81393,78.54,213.6
81394,57.5,195.84
81395,56.85,188.64
81396,64.43,153.67
81397,79.33,214.34
81398,77.53,92.8
81399,55.19,148.99
81400,65.96,210.64
81401,76.95,182.62
81402,63.41,189.91
81403,78.76,130.83
81404,55.5,90.01
81405,65.18,216.39
81406,77.94,189.74
81407,69.78,176.15
81408,58.38,155.02
81409,79.2,210.83
81410,79.43,192.94
81411,65.16,119.05
81412,66.17,143.49
81413,67.72,219.05
81414,63.67,199.95
81415,77.27,141.34
81416,55.23,113.77
81417,61.62,188.14
81418,57.52,91.74
81419,61.07,125.51
81420,55.74,174.53
81421,65.73,193.98
81422,69.94,141.41
81423,66.91,179.18
81424,64.66,92.57
81425,66.53,173.67
81426,63.34,126.7
81427,69.67,116.92
81428,66.0,208.06
81429,70.91,130.82
81430,71.96,127.73
81431,68.82,138.36
81432,69.47,160.84
81433,55.22,218.92
81434,76.3,116.43
81435,63.75,113.47
81436,69.81,123.91
81437,78.09,144.12
81438,76.0,121.04
81439,70.21,134.27
81440,68.22,176.98
81441,66.9,188.34
81442,63.61,192.26
81443,56.71,151.89
81444,74.2,122.78
81445,56.39,181.89
81446,56.24,91.97
81447,59.66,124.92
81448,68.48,157.82
81449,76.73,161.38
81450,77.74,163.57
81451,55.99,186.84
81452,66.96,128.44
81453,77.86,164.59
